DATE,TIME,Barometer (mmHg),ODO (% Sat),ODO (mg/L),ODO (% Local),Temp (°F)
09-02-2021,10:49:35,688.2,95.8,9.17,98.7,63.4
09-02-2021,10:50:05,688.3,95.8,9.17,98.7,63.4
09-02-2021,10:50:35,688.2,95.8,9.17,98.7,63.4
09-02-2021,10:51:05,688.3,95.8,9.17,98.7,63.4
09-02-2021,10:51:35,688.3,95.7,9.16,98.6,63.5
09-02-2021,10:52:05,688.3,95.7,9.16,98.6,63.5
09-02-2021,10:52:35,688.2,95.7,9.16,98.6,63.5
09-02-2021,10:53:05,688.2,95.7,9.15,98.6,63.5
09-02-2021,10:53:35,688.2,95.7,9.15,98.6,63.5
09-02-2021,10:54:05,688.2,95.7,9.15,98.6,63.5
09-02-2021,10:54:35,688.2,95.6,9.14,98.5,63.5
09-02-2021,10:55:05,688.2,95.6,9.14,98.5,63.5
09-02-2021,10:55:35,688.1,95.6,9.14,98.5,63.5
09-02-2021,10:56:05,688.2,95.6,9.14,98.5,63.5
09-02-2021,10:56:35,688.3,95.6,9.14,98.5,63.5
09-02-2021,10:57:05,688.3,95.5,9.13,98.4,63.6
09-02-2021,10:57:35,688.2,95.5,9.13,98.4,63.6
09-02-2021,10:58:05,688.2,95.5,9.13,98.4,63.6
09-02-2021,10:58:35,688.2,95.4,9.12,98.3,63.6
09-02-2021,10:59:05,688.2,95.4,9.12,98.3,63.6
09-02-2021,10:59:35,688.2,95.4,9.12,98.3,63.6
09-02-2021,11:00:05,688.3,95.4,9.12,98.3,63.6
09-02-2021,11:00:35,688.1,95.4,9.11,98.3,63.6
09-02-2021,11:01:05,688.3,95.4,9.11,98.3,63.6
09-02-2021,11:01:35,688.2,95.3,9.11,98.2,63.6
09-02-2021,11:02:05,688.1,95.3,9.1,98.1,63.7
09-02-2021,11:02:35,688.2,95.3,9.1,98.2,63.7
09-02-2021,11:03:05,688.2,95.3,9.1,98.2,63.7
09-02-2021,11:03:35,688.2,95.3,9.09,98.1,63.7
09-02-2021,11:04:05,688.2,95.2,9.09,98.1,63.7
09-02-2021,11:04:35,688.1,95.2,9.09,98.1,63.7
09-02-2021,11:05:05,688.3,95.2,9.08,98,63.7
09-02-2021,11:05:35,688.3,95.2,9.09,98.1,63.7
09-02-2021,11:06:05,688.2,95.2,9.08,98,63.7
09-02-2021,11:06:35,688.2,95.2,9.08,98.1,63.7
09-02-2021,11:07:05,688.2,95.1,9.07,98,63.7
09-02-2021,11:07:35,688.2,95.1,9.08,98,63.7
09-02-2021,11:08:05,688.1,95.1,9.07,98,63.8
09-02-2021,11:08:35,688.3,95.1,9.07,98,63.8
09-02-2021,11:09:05,688.2,95.1,9.07,97.9,63.8
09-02-2021,11:09:35,688.2,95,9.06,97.8,63.8
09-02-2021,11:10:05,688.2,94.9,9.05,97.8,63.8
09-02-2021,11:10:35,688.2,94.9,9.05,97.8,63.8
09-02-2021,11:11:05,688.2,95,9.06,97.9,63.8
09-02-2021,11:11:35,688.2,95,9.06,97.9,63.8
09-02-2021,11:12:05,688.3,94.9,9.05,97.8,63.8
09-02-2021,11:12:35,688.3,94.9,9.05,97.8,63.8
09-02-2021,11:13:05,688.2,94.9,9.04,97.8,63.8
09-02-2021,11:13:35,688.2,94.9,9.05,97.8,63.8
09-02-2021,11:14:05,688.2,94.8,9.03,97.7,63.8
09-02-2021,11:14:35,688.3,94.8,9.04,97.7,63.8
09-02-2021,11:15:05,688.2,94.7,9.03,97.6,63.8
09-02-2021,11:15:35,688.2,94.7,9.03,97.6,63.8
09-02-2021,11:16:05,688.2,94.7,9.03,97.6,63.8
09-02-2021,11:16:35,688.3,94.7,9.02,97.6,63.9
09-02-2021,11:17:05,688.3,94.7,9.02,97.5,63.9
09-02-2021,11:17:35,688.3,94.6,9.01,97.4,63.9
09-02-2021,11:18:05,688.3,94.6,9.01,97.5,63.9
09-02-2021,11:18:35,688.2,94.6,9.01,97.5,63.9
09-02-2021,11:19:05,688.3,94.6,9.01,97.5,63.9
09-02-2021,11:19:35,688.1,94.6,9,97.5,64
09-02-2021,11:20:05,688.2,94.6,8.99,97.4,64
09-02-2021,11:20:35,688.2,94.6,9,97.5,64
09-02-2021,11:21:05,688.1,94.6,9,97.5,64
09-02-2021,11:21:35,688.3,94.7,9,97.6,64.1
09-02-2021,11:22:05,688.2,94.7,9,97.6,64.1
09-02-2021,11:22:35,688.2,94.7,8.99,97.5,64.1
09-02-2021,11:23:05,688.1,94.7,8.99,97.6,64.2
09-02-2021,11:23:35,688.2,94.7,8.99,97.6,64.2
09-02-2021,11:24:05,688.3,94.8,8.99,97.6,64.2
09-02-2021,11:24:35,688.2,94.8,8.99,97.7,64.3
09-02-2021,11:25:05,688.1,94.9,8.99,97.8,64.3
09-02-2021,11:25:35,688.3,94.9,8.99,97.8,64.3
09-02-2021,11:26:05,688.1,94.9,8.99,97.8,64.4
09-02-2021,11:26:35,688.2,94.9,8.98,97.8,64.4
09-02-2021,11:27:05,688.2,95,8.99,97.9,64.5
09-02-2021,11:27:35,688.2,95,8.99,97.9,64.5
09-02-2021,11:28:05,688.2,95.1,8.99,97.9,64.5
09-02-2021,11:28:35,688.1,95.1,8.99,98,64.5
09-02-2021,11:29:05,688.1,95.2,8.99,98,64.6
09-02-2021,11:29:35,688.2,95.2,9,98.1,64.6
09-02-2021,11:30:05,688.2,95.3,9,98.2,64.6
09-02-2021,11:30:35,688.2,95.3,9,98.2,64.7
09-02-2021,11:31:05,688.2,95.4,9,98.3,64.7
09-02-2021,11:31:35,688.1,95.4,9,98.3,64.7
09-02-2021,11:32:05,688.2,95.4,9,98.3,64.8
09-02-2021,11:32:35,688.2,95.5,9,98.4,64.8
09-02-2021,11:33:05,688.1,95.5,9,98.4,64.8
09-02-2021,11:33:35,688.2,95.6,9,98.5,64.8
09-02-2021,11:34:05,688.2,95.6,9,98.5,64.9
09-02-2021,11:34:35,688.2,95.7,9.01,98.6,64.9
09-02-2021,11:35:05,688.1,95.6,9,98.5,64.9
09-02-2021,11:35:35,688.1,95.6,8.99,98.5,64.9
09-02-2021,11:36:05,688.2,95.5,8.98,98.4,65
09-02-2021,11:36:35,688.1,95.5,8.98,98.4,65
09-02-2021,11:37:05,688.2,95.6,8.99,98.5,65
09-02-2021,11:37:35,688,95.8,9,98.7,65
09-02-2021,11:38:05,688.1,95.8,9,98.7,65.1
09-02-2021,11:38:35,688.1,95.9,9.01,98.8,65.1
09-02-2021,11:39:05,688.1,96,9.01,98.9,65.2
09-02-2021,11:39:35,688.1,96.1,9.02,99,65.2
09-02-2021,11:40:05,688.2,96.1,9.02,99,65.2
09-02-2021,11:40:35,688.1,96.1,9.01,99,65.2
09-02-2021,11:41:05,688.2,96.1,9.01,99.1,65.3
09-02-2021,11:41:35,688.1,96.2,9.01,99.1,65.3
09-02-2021,11:42:05,688,96.2,9.02,99.2,65.3
09-02-2021,11:42:35,688.1,96.3,9.02,99.2,65.4
09-02-2021,11:43:05,688.1,96.4,9.02,99.3,65.4
09-02-2021,11:43:35,688.1,96.4,9.02,99.3,65.4
09-02-2021,11:44:05,688.1,96.4,9.02,99.3,65.5
09-02-2021,11:44:35,688.1,96.4,9.01,99.3,65.5
09-02-2021,11:45:05,688.1,96.5,9.02,99.4,65.5
09-02-2021,11:45:35,688.3,96.5,9.02,99.5,65.5
09-02-2021,11:46:05,688.2,96.6,9.02,99.5,65.6
09-02-2021,11:46:35,688.2,96.6,9.02,99.5,65.6
09-02-2021,11:47:05,688.1,96.6,9.02,99.6,65.6
09-02-2021,11:47:35,688.2,96.6,9.01,99.5,65.7
09-02-2021,11:48:05,688.2,96.5,9,99.4,65.7
09-02-2021,11:48:35,688.1,96.4,8.99,99.3,65.7
09-02-2021,11:49:05,688.2,96.3,8.98,99.2,65.7
09-02-2021,11:49:35,688.1,96.2,8.97,99.1,65.7
09-02-2021,11:50:05,688.1,96.1,8.97,99,65.7
09-02-2021,11:50:35,688.1,96,8.96,99,65.7
09-02-2021,11:51:05,688.3,96.1,8.97,99,65.7
09-02-2021,11:51:35,688.2,96.2,8.98,99.1,65.6
09-02-2021,11:52:05,688.1,96.2,8.98,99.2,65.7
09-02-2021,11:52:35,688.2,96.9,9.02,99.8,65.9
09-02-2021,11:53:05,688.2,97.4,9.04,100.4,66.1
09-02-2021,11:53:35,688.1,96.4,8.99,99.3,65.7
09-02-2021,11:54:05,688.1,95.9,8.91,98.8,66
09-02-2021,11:54:35,688.1,96.9,8.99,99.9,66.2
09-02-2021,11:55:05,688.1,97.5,9.03,100.5,66.3
09-02-2021,11:55:35,688,97.7,9.04,100.6,66.4
09-02-2021,11:56:05,688.2,97.8,9.05,100.8,66.5
09-02-2021,11:56:35,688.1,97.9,9.05,100.9,66.5
09-02-2021,11:57:05,688.1,98,9.05,101,66.6
09-02-2021,11:57:35,688.1,98.1,9.06,101,66.6
09-02-2021,11:58:05,688.2,98.1,9.06,101.1,66.6
09-02-2021,11:58:35,688.1,98.2,9.06,101.2,66.7
09-02-2021,11:59:05,688.1,98.2,9.06,101.2,66.7
09-02-2021,11:59:35,688.1,98.3,9.06,101.3,66.8
09-02-2021,12:00:05,688.1,98.3,9.06,101.3,66.8
09-02-2021,12:00:35,688.1,98.4,9.06,101.4,66.8
09-02-2021,12:01:05,688,98.4,9.06,101.4,66.9
09-02-2021,12:01:35,688.1,98.5,9.07,101.5,66.9
09-02-2021,12:02:05,688.2,98.5,9.06,101.5,66.9
09-02-2021,12:02:35,688.1,98.6,9.07,101.6,67
09-02-2021,12:03:05,688,98.6,9.06,101.6,67
09-02-2021,12:03:35,688.1,98.6,9.06,101.6,67
09-02-2021,12:04:05,688.1,98.7,9.06,101.7,67.1
09-02-2021,12:04:35,688.1,98.8,9.07,101.8,67.1
09-02-2021,12:05:05,688.1,98.8,9.07,101.8,67.2
09-02-2021,12:05:35,688,98.8,9.07,101.8,67.2
09-02-2021,12:06:05,688.1,98.8,9.07,101.8,67.2
09-02-2021,12:06:35,688,98.9,9.07,101.9,67.2
09-02-2021,12:07:05,688,98.9,9.07,102,67.3
09-02-2021,12:07:35,688,99,9.07,102,67.3
09-02-2021,12:08:05,688.1,99,9.07,102,67.3
09-02-2021,12:08:35,688,99,9.07,102.1,67.3
09-02-2021,12:09:05,688.1,99.1,9.07,102.1,67.4
09-02-2021,12:09:35,688,99.1,9.07,102.1,67.4
09-02-2021,12:10:05,688,99.1,9.07,102.1,67.4
09-02-2021,12:10:35,688,99.2,9.08,102.2,67.4
09-02-2021,12:11:05,688,99.2,9.08,102.2,67.4
09-02-2021,12:11:35,688,99.2,9.07,102.2,67.5
09-02-2021,12:12:05,688,99.2,9.07,102.2,67.5
09-02-2021,12:12:35,688.1,99.3,9.08,102.3,67.5
09-02-2021,12:13:05,688,99.3,9.08,102.3,67.5
09-02-2021,12:13:35,688.1,99.3,9.08,102.3,67.5
09-02-2021,12:14:05,688,99.4,9.08,102.4,67.5
09-02-2021,12:14:35,688,99.4,9.08,102.4,67.6
09-02-2021,12:15:05,688,99.4,9.08,102.4,67.6
09-02-2021,12:15:35,688,99.4,9.08,102.4,67.6
09-02-2021,12:16:05,688.1,99.5,9.08,102.5,67.6
09-02-2021,12:16:35,688,99.5,9.09,102.5,67.6
09-02-2021,12:17:05,688,99.5,9.08,102.5,67.7
09-02-2021,12:17:35,688.1,99.6,9.09,102.6,67.7
09-02-2021,12:18:05,688.1,99.5,9.08,102.6,67.7
09-02-2021,12:18:35,688,99.6,9.08,102.6,67.7
09-02-2021,12:19:05,688,99.6,9.08,102.6,67.7
09-02-2021,12:19:35,688,99.6,9.09,102.6,67.7
09-02-2021,12:20:05,688.1,99.6,9.08,102.6,67.7
09-02-2021,12:20:35,688.1,99.7,9.09,102.7,67.7
09-02-2021,12:21:05,688,99.7,9.09,102.7,67.8
09-02-2021,12:21:35,688.1,99.8,9.09,102.8,67.8
09-02-2021,12:22:05,688,99.8,9.09,102.8,67.8
09-02-2021,12:22:35,688.1,99.8,9.1,102.9,67.8
09-02-2021,12:23:05,688,99.8,9.09,102.9,67.8
09-02-2021,12:23:35,688.1,99.9,9.1,102.9,67.8
09-02-2021,12:24:05,688,99.9,9.1,103,67.9
09-02-2021,12:24:35,688.1,99.9,9.1,103,67.9
09-02-2021,12:25:05,688,100,9.1,103,67.9
09-02-2021,12:25:35,688.1,100,9.1,103,67.9
09-02-2021,12:26:05,688.1,100,9.1,103.1,67.9
09-02-2021,12:26:35,688,100.1,9.1,103.1,68
09-02-2021,12:27:05,688,100.1,9.1,103.1,68
09-02-2021,12:27:35,688.1,100.1,9.11,103.2,68
09-02-2021,12:28:05,688,100.1,9.1,103.1,68
09-02-2021,12:28:35,688,100.2,9.11,103.2,68
09-02-2021,12:29:05,688,100.2,9.11,103.2,68
09-02-2021,12:29:35,688,100.2,9.11,103.3,68
09-02-2021,12:30:05,688,100.2,9.11,103.2,68.1
09-02-2021,12:30:35,688.1,100.2,9.11,103.3,68.1
09-02-2021,12:31:05,688.1,100.3,9.11,103.3,68.1
09-02-2021,12:31:35,688,100.3,9.11,103.4,68.1
09-02-2021,12:32:05,688.1,100.3,9.11,103.4,68.1
09-02-2021,12:32:35,688,100.4,9.11,103.4,68.1
09-02-2021,12:33:05,688,100.4,9.11,103.4,68.1
09-02-2021,12:33:35,688,100.4,9.12,103.5,68.2
09-02-2021,12:34:05,688.1,100.5,9.12,103.5,68.2
09-02-2021,12:34:35,688,100.5,9.11,103.5,68.2
09-02-2021,12:35:05,688.1,100.5,9.12,103.6,68.2
09-02-2021,12:35:35,688,100.5,9.11,103.5,68.2
09-02-2021,12:36:05,688,100.6,9.12,103.6,68.3
09-02-2021,12:36:35,688,100.6,9.12,103.6,68.3
09-02-2021,12:37:05,688,100.5,9.11,103.6,68.3
09-02-2021,12:37:35,688,100.6,9.12,103.7,68.3
09-02-2021,12:38:05,688,100.6,9.12,103.7,68.3
09-02-2021,12:38:35,688,100.7,9.12,103.7,68.3
09-02-2021,12:39:05,688.1,100.7,9.12,103.7,68.3
09-02-2021,12:39:35,688,100.8,9.13,103.8,68.3
09-02-2021,12:40:05,688,100.7,9.13,103.8,68.3
09-02-2021,12:40:35,688,100.7,9.12,103.8,68.4
09-02-2021,12:41:05,688,100.8,9.13,103.9,68.4
09-02-2021,12:41:35,688,100.8,9.12,103.8,68.4
09-02-2021,12:42:05,688,100.8,9.12,103.8,68.4
09-02-2021,12:42:35,688,100.8,9.12,103.8,68.4
09-02-2021,12:43:05,688,100.8,9.12,103.9,68.4
09-02-2021,12:43:35,688,100.8,9.12,103.8,68.4
09-02-2021,12:44:05,688,100.8,9.12,103.8,68.5
09-02-2021,12:44:35,688,100.9,9.12,103.9,68.5
09-02-2021,12:45:05,688,97.6,8.95,100.5,67.2
09-02-2021,12:45:35,688,98.6,8.96,101.6,68.1
09-02-2021,12:46:05,688,100,9.06,103.1,68.4
09-02-2021,12:46:35,687.9,100.6,9.1,103.7,68.4
09-02-2021,12:47:05,687.9,100.9,9.12,104,68.5
09-02-2021,12:47:35,688,101,9.13,104,68.5
09-02-2021,12:48:05,687.9,101,9.13,104.1,68.6
09-02-2021,12:48:35,688,101.1,9.13,104.2,68.6
09-02-2021,12:49:05,687.9,101.1,9.14,104.2,68.6
09-02-2021,12:49:35,688,101.1,9.14,104.2,68.6
09-02-2021,12:50:05,688,101.1,9.14,104.2,68.6
09-02-2021,12:50:35,687.9,101.2,9.14,104.3,68.6
09-02-2021,12:51:05,687.9,101.2,9.14,104.3,68.6
09-02-2021,12:51:35,687.9,101.3,9.15,104.3,68.6
09-02-2021,12:52:05,688,101.3,9.15,104.4,68.6
09-02-2021,12:52:35,687.9,101.3,9.15,104.4,68.6
09-02-2021,12:53:05,688,101.3,9.15,104.4,68.6
09-02-2021,12:53:35,688,101.3,9.15,104.4,68.6
09-02-2021,12:54:05,688,101.3,9.15,104.4,68.6
09-02-2021,12:54:35,688,101.3,9.15,104.4,68.6
09-02-2021,12:55:05,688,101.3,9.15,104.3,68.6
09-02-2021,12:55:35,687.9,101.3,9.15,104.3,68.6
09-02-2021,12:56:05,687.9,101.2,9.14,104.3,68.6
09-02-2021,12:56:35,687.9,101.2,9.14,104.2,68.6
09-02-2021,12:57:05,688,101.1,9.14,104.2,68.5
09-02-2021,12:57:35,687.9,101.1,9.14,104.1,68.5
09-02-2021,12:58:05,688,101,9.13,104.1,68.5
09-02-2021,12:58:35,688,101,9.13,104,68.5
09-02-2021,12:59:05,688,100.9,9.13,104,68.5
09-02-2021,12:59:35,688,100.9,9.13,103.9,68.4
09-02-2021,13:00:05,688,100.9,9.13,103.9,68.4
09-02-2021,13:00:35,688,100.8,9.12,103.9,68.4
09-02-2021,13:01:05,688,100.7,9.12,103.8,68.4
09-02-2021,13:01:35,688,100.7,9.12,103.7,68.4
09-02-2021,13:02:05,687.9,100.7,9.12,103.7,68.4
09-02-2021,13:02:35,687.9,100.6,9.11,103.7,68.3
09-02-2021,13:03:05,688,100.6,9.11,103.6,68.3
09-02-2021,13:03:35,688,100.5,9.11,103.6,68.3
09-02-2021,13:04:05,688,100.5,9.11,103.5,68.3
09-02-2021,13:04:35,688,100.4,9.1,103.5,68.3
09-02-2021,13:05:05,687.9,100.4,9.1,103.4,68.3
09-02-2021,13:05:35,687.9,100.3,9.1,103.4,68.3
09-02-2021,13:06:05,687.8,100.3,9.1,103.4,68.2
09-02-2021,13:06:35,687.9,100.2,9.09,103.3,68.2
09-02-2021,13:07:05,687.9,100.2,9.09,103.2,68.2
09-02-2021,13:07:35,687.9,100.2,9.09,103.2,68.2
09-02-2021,13:08:05,688,100.1,9.09,103.1,68.2
09-02-2021,13:08:35,687.8,100,9.08,103.1,68.2
09-02-2021,13:09:05,687.9,100,9.08,103,68.1
09-02-2021,13:09:35,687.9,99.9,9.08,103,68.1
09-02-2021,13:10:05,687.8,99.9,9.07,102.9,68.1
09-02-2021,13:10:35,687.8,99.9,9.07,102.9,68.1
09-02-2021,13:11:05,687.8,99.8,9.07,102.9,68.1
09-02-2021,13:11:35,687.8,99.8,9.07,102.8,68.1
09-02-2021,13:12:05,687.9,99.7,9.06,102.7,68.1
09-02-2021,13:12:35,687.8,99.7,9.06,102.7,68
09-02-2021,13:13:05,687.7,99.6,9.06,102.7,68
09-02-2021,13:13:35,687.8,99.6,9.06,102.6,68
09-02-2021,13:14:05,687.8,99.5,9.05,102.5,68
09-02-2021,13:14:35,687.8,99.4,9.05,102.5,68
09-02-2021,13:15:05,687.9,99.4,9.05,102.4,67.9
09-02-2021,13:15:35,687.8,99.4,9.04,102.4,67.9
09-02-2021,13:16:05,687.8,99.3,9.04,102.3,67.9
09-02-2021,13:16:35,687.7,99.3,9.04,102.3,67.9
09-02-2021,13:17:05,687.8,99.2,9.03,102.2,67.9
09-02-2021,13:17:35,687.7,99.2,9.03,102.2,67.9
09-02-2021,13:18:05,687.8,99.1,9.03,102.1,67.9
09-02-2021,13:18:35,687.7,99.1,9.02,102.1,67.9
09-02-2021,13:19:05,687.8,99,9.02,102,67.8
09-02-2021,13:19:35,687.7,99,9.02,102,67.8
09-02-2021,13:20:05,687.7,98.9,9.01,101.9,67.8
09-02-2021,13:20:35,687.8,98.9,9.01,101.9,67.8
09-02-2021,13:21:05,687.7,98.9,9.01,101.9,67.8
09-02-2021,13:21:35,687.7,98.8,9.01,101.8,67.8
09-02-2021,13:22:05,687.7,98.8,9,101.8,67.7
09-02-2021,13:22:35,687.8,98.7,9,101.7,67.7
09-02-2021,13:23:05,687.8,98.7,9.01,101.7,67.7
09-02-2021,13:23:35,687.7,98.7,9,101.7,67.7
09-02-2021,13:24:05,687.7,98.6,8.99,101.6,67.7
09-02-2021,13:24:35,687.7,98.5,8.99,101.5,67.7
09-02-2021,13:25:05,687.8,98.5,8.99,101.5,67.7
09-02-2021,13:25:35,687.7,98.4,8.99,101.4,67.7
09-02-2021,13:26:05,687.8,98.4,8.98,101.4,67.6
09-02-2021,13:26:35,687.8,98.3,8.98,101.3,67.6
09-02-2021,13:27:05,687.8,98.3,8.98,101.3,67.6
09-02-2021,13:27:35,687.7,98.2,8.97,101.2,67.6
09-02-2021,13:28:05,687.7,98.2,8.97,101.2,67.6
09-02-2021,13:28:35,687.7,98.2,8.97,101.2,67.6
09-02-2021,13:29:05,687.7,98.1,8.97,101.1,67.6
09-02-2021,13:29:35,687.7,98.1,8.96,101.1,67.6
09-02-2021,13:30:05,687.7,98.1,8.96,101,67.5
09-02-2021,13:30:35,687.7,98,8.96,101,67.5
09-02-2021,13:31:05,687.7,98,8.95,100.9,67.5
09-02-2021,13:31:35,687.8,97.9,8.95,100.9,67.5
09-02-2021,13:32:05,687.7,97.9,8.95,100.9,67.5
09-02-2021,13:32:35,687.8,97.9,8.95,100.8,67.5
09-02-2021,13:33:05,687.7,97.8,8.95,100.8,67.5
09-02-2021,13:33:35,687.7,97.8,8.94,100.8,67.5
09-02-2021,13:34:05,687.7,97.7,8.94,100.7,67.4
09-02-2021,13:34:35,687.7,97.7,8.94,100.6,67.4
09-02-2021,13:35:05,687.7,97.6,8.93,100.6,67.4
09-02-2021,13:35:35,687.7,97.6,8.93,100.6,67.4
09-02-2021,13:36:05,687.7,97.5,8.93,100.5,67.4
09-02-2021,13:36:35,687.7,97.5,8.93,100.5,67.4
09-02-2021,13:37:05,687.7,97.5,8.92,100.4,67.4
09-02-2021,13:37:35,687.7,97.5,8.92,100.4,67.4
09-02-2021,13:38:05,687.7,97.4,8.92,100.4,67.4
09-02-2021,13:38:35,687.7,97.4,8.91,100.3,67.4
09-02-2021,13:39:05,687.7,97.3,8.91,100.3,67.4
09-02-2021,13:39:35,687.7,97.3,8.91,100.2,67.4
09-02-2021,13:40:05,687.7,97.2,8.91,100.2,67.3
09-02-2021,13:40:35,687.7,97.2,8.9,100.1,67.3
09-02-2021,13:41:05,687.8,97.2,8.9,100.2,67.3
09-02-2021,13:41:35,687.7,97.1,8.9,100.1,67.3
09-02-2021,13:42:05,687.7,97.1,8.9,100,67.3
09-02-2021,13:42:35,687.7,97.1,8.9,100,67.3
09-02-2021,13:43:05,687.7,97,8.9,100,67.3
09-02-2021,13:43:35,687.7,97,8.89,99.9,67.2
09-02-2021,13:44:05,687.7,96.9,8.89,99.9,67.2
09-02-2021,13:44:35,687.7,96.9,8.89,99.9,67.2
09-02-2021,13:45:05,687.7,96.8,8.88,99.8,67.2
09-02-2021,13:45:35,687.7,96.8,8.88,99.7,67.2
09-02-2021,13:46:05,687.7,96.8,8.88,99.7,67.2
09-02-2021,13:46:35,687.7,96.7,8.87,99.7,67.2
09-02-2021,13:47:05,687.7,96.7,8.87,99.7,67.2
09-02-2021,13:47:35,687.7,96.7,8.87,99.6,67.2
09-02-2021,13:48:05,687.7,96.7,8.87,99.6,67.2
09-02-2021,13:48:35,687.7,96.7,8.86,99.6,67.3
09-02-2021,13:49:05,687.7,96.7,8.86,99.6,67.3
09-02-2021,13:49:35,687.7,96.7,8.86,99.6,67.3
09-02-2021,13:50:05,687.7,96.7,8.86,99.6,67.4
09-02-2021,13:50:35,687.7,96.7,8.86,99.7,67.4
09-02-2021,13:51:05,687.7,96.8,8.86,99.7,67.4
09-02-2021,13:51:35,687.7,96.8,8.85,99.7,67.4
09-02-2021,13:52:05,687.7,96.8,8.86,99.8,67.5
09-02-2021,13:52:35,687.8,96.8,8.86,99.8,67.5
09-02-2021,13:53:05,687.8,96.9,8.85,99.8,67.5
09-02-2021,13:53:35,687.7,96.9,8.86,99.9,67.5
09-02-2021,13:54:05,687.7,97,8.86,99.9,67.6
09-02-2021,13:54:35,687.7,97,8.86,99.9,67.6
09-02-2021,13:55:05,687.7,97,8.86,100,67.6
09-02-2021,13:55:35,687.7,97.1,8.86,100,67.6
09-02-2021,13:56:05,687.7,97.1,8.86,100.1,67.7
09-02-2021,13:56:35,687.7,97.2,8.86,100.1,67.7
09-02-2021,13:57:05,687.7,97.2,8.86,100.1,67.7
09-02-2021,13:57:35,687.6,97.2,8.87,100.2,67.7
09-02-2021,13:58:05,687.7,97.3,8.87,100.2,67.8
09-02-2021,13:58:35,687.7,97.3,8.87,100.3,67.8
09-02-2021,13:59:05,687.7,97.3,8.87,100.3,67.8
09-02-2021,13:59:35,687.6,97.4,8.87,100.4,67.9
09-02-2021,14:00:05,687.7,97.4,8.87,100.4,67.9
09-02-2021,14:00:35,687.6,97.5,8.88,100.5,67.9
09-02-2021,14:01:05,687.7,97.6,8.88,100.5,67.9
09-02-2021,14:01:35,687.7,97.6,8.88,100.5,67.9
09-02-2021,14:02:05,687.7,97.6,8.88,100.6,68
09-02-2021,14:02:35,687.7,97.7,8.88,100.6,68
09-02-2021,14:03:05,687.7,97.7,8.88,100.7,68
09-02-2021,14:03:35,687.7,97.8,8.88,100.7,68.1
09-02-2021,14:04:05,687.7,97.8,8.88,100.7,68.1
09-02-2021,14:04:35,687.7,97.9,8.89,100.8,68.1
09-02-2021,14:05:05,687.7,97.9,8.89,100.9,68.1
09-02-2021,14:05:35,687.7,97.9,8.89,100.9,68.1
09-02-2021,14:06:05,687.6,98,8.89,101,68.2
09-02-2021,14:06:35,687.7,98,8.89,101,68.2
09-02-2021,14:07:05,687.6,98.1,8.89,101,68.2
09-02-2021,14:07:35,687.7,98.1,8.9,101.1,68.2
09-02-2021,14:08:05,687.7,98.1,8.9,101.1,68.3
09-02-2021,14:08:35,687.6,98.2,8.9,101.2,68.3
09-02-2021,14:09:05,687.7,98.2,8.9,101.2,68.3
09-02-2021,14:09:35,687.7,98.2,8.9,101.2,68.3
09-02-2021,14:10:05,687.7,98.3,8.9,101.3,68.4
09-02-2021,14:10:35,687.6,98.4,8.91,101.4,68.4
09-02-2021,14:11:05,687.6,98.4,8.91,101.4,68.4
09-02-2021,14:11:35,687.6,98.4,8.91,101.4,68.4
09-02-2021,14:12:05,687.6,98.5,8.91,101.5,68.4
09-02-2021,14:12:35,687.6,98.5,8.91,101.5,68.5
09-02-2021,14:13:05,687.6,98.6,8.92,101.6,68.5
09-02-2021,14:13:35,687.6,98.6,8.92,101.6,68.5
09-02-2021,14:14:05,687.7,98.6,8.92,101.6,68.5
09-02-2021,14:14:35,687.6,98.6,8.92,101.6,68.5
09-02-2021,14:15:05,687.5,98.7,8.92,101.7,68.6
09-02-2021,14:15:35,687.6,98.7,8.92,101.7,68.6
09-02-2021,14:16:05,687.6,98.8,8.92,101.8,68.6
09-02-2021,14:16:35,687.6,98.8,8.93,101.8,68.6
09-02-2021,14:17:05,687.6,98.9,8.93,101.9,68.6
09-02-2021,14:17:35,687.5,98.9,8.93,101.9,68.7
09-02-2021,14:18:05,687.7,98.9,8.93,101.9,68.7
09-02-2021,14:18:35,687.6,99,8.93,102,68.7
09-02-2021,14:19:05,687.5,99,8.93,102,68.7
09-02-2021,14:19:35,687.6,99,8.93,102,68.7
09-02-2021,14:20:05,687.6,99.1,8.93,102.1,68.8
09-02-2021,14:20:35,687.6,99.1,8.93,102.1,68.8
09-02-2021,14:21:05,687.6,99.1,8.94,102.1,68.8
09-02-2021,14:21:35,687.5,99.2,8.94,102.2,68.8
09-02-2021,14:22:05,687.5,99.2,8.94,102.2,68.8
09-02-2021,14:22:35,687.5,99.3,8.95,102.3,68.8
09-02-2021,14:23:05,687.6,99.3,8.94,102.3,68.9
09-02-2021,14:23:35,687.4,99.3,8.95,102.4,68.9
09-02-2021,14:24:05,687.6,99.4,8.95,102.4,68.9
09-02-2021,14:24:35,687.5,99.5,8.95,102.5,68.9
09-02-2021,14:25:05,687.5,99.5,8.95,102.5,68.9
09-02-2021,14:25:35,687.6,99.5,8.95,102.5,69
09-02-2021,14:26:05,687.5,99.6,8.96,102.6,69
09-02-2021,14:26:34,687.6,99.6,8.96,102.6,69
09-02-2021,14:27:04,687.6,99.7,8.96,102.7,69
